Time	1st	2nd	3rd	4th	5th	6th	7th	8th	9th	10th
0.376	-1.024	-1.024	-0.328	0.008	-1.024	0.312	-0.04	0.024	-1.024	-1.024
0.378	-1.024	-1.024	-0.136	0.24	-1.024	0.272	0.168	-0.344	-1.024	-1.024
0.38	-1.024	-1.024	0.12	0.272	-1.024	0.016	0.28	-0.392	-1.024	-1.024
0.382	-1.024	-1.024	0.272	0.304	-1.024	-0.192	0.272	-0.256	-1.024	-1.024
0.384	-1.024	-1.024	0.272	0.144	-1.024	-0.312	0.16	0.016	-1.024	-1.024
0.386	-1.024	-1.024	0.2	-0.16	-1.024	-0.232	-0.088	0.296	-1.024	-1.024
0.388	-1.024	-1.024	0.048	-0.296	-1.024	-0.024	-0.288	0.376	-1.024	-1.024
0.39	-1.024	-1.024	-0.256	-0.288	-1.024	0.176	-0.296	0.32	-1.024	-1.024
0.392	-1.024	-1.024	-0.28	-0.088	-1.024	0.256	-0.144	0.152	-1.024	-1.024
0.394	-1.024	-1.024	-0.232	0.096	-1.024	0.208	0.096	-0.152	-1.024	-1.024
0.396	-1.024	-1.024	0.064	0.272	-1.024	0.12	0.264	-0.352	-1.024	-1.024
0.398	-1.024	-1.024	0.208	0.24	-1.024	-0.12	0.288	-0.296	-1.024	-1.024
0.4	-1.024	-1.024	0.272	0.128	-1.024	-0.248	0.184	-0.072	-1.024	-1.024
0.402	-1.024	-1.024	0.248	-0.112	-1.024	-0.296	-0.016	0.2	-1.024	-1.024
0.404	-1.024	-1.024	0.088	-0.256	-1.024	-0.056	-0.2	0.328	-1.024	-0.152
0.406	-1.024	-1.024	-0.128	-0.32	-1.024	0.16	-0.352	0.28	-1.024	-0.368
0.408	-1.024	-1.024	-0.296	-0.104	-1.024	0.296	-0.184	0.128	-1.024	-0.248
0.41	-1.024	-1.024	-0.328	0.088	-1.024	0.272	0.12	-0.088	-1.024	-0.032
0.412	-1.024	-1.024	-0.088	0.272	-1.024	0.248	0.168	-0.32	-1.024	0.12
0.414	-1.024	-1.024	0.136	0.328	-1.024	-0.016	0.272	-0.36	-1.024	0.248
0.416	-1.024	-1.024	0.288	0.176	-1.024	-0.24	0.232	-0.192	-1.024	0.24
0.418	-1.024	-1.024	0.272	-0.016	-1.024	-0.328	0.072	0.072	-1.024	0.096
0.42	-1.024	-1.024	0.128	-0.224	-1.024	-0.184	-0.16	0.248	-1.024	-0.112
0.422	-1.024	-1.024	-0.128	-0.392	-1.024	0.096	-0.368	0.272	-1.024	-0.288
0.424	-1.024	-1.024	-0.248	-0.208	-1.024	0.192	-0.32	0.216	-1.024	-0.304
0.426	-1.024	-1.024	-0.32	-0.024	-1.024	0.288	-0.12	-0.008	-1.024	-0.064
0.428	-1.024	-1.024	-0.136	0.2	-1.024	0.272	0.152	-0.256	-1.024	0.144
0.43	-1.024	-1.024	0.096	0.288	-1.024	0.08	0.288	-0.368	-1.024	0.256
0.432	-1.024	-1.024	0.256	0.256	-1.024	-0.16	0.28	-0.224	-1.024	0.272
0.434	-1.024	-1.024	0.296	0.056	-1.024	-0.28	0.12	-0.016	-1.024	0.12
