Time	1st	2nd	3rd	4th	5th	6th	7th	8th	9th	10th
0.438	-0.992	-0.136	0.224	-0.2	0.232	0.312	-0.104	-0.064	0.304	-0.992
0.44	-0.992	-0.28	0.024	0	0.304	0.264	0.16	-0.312	0.304	-0.992
0.442	-0.992	-0.248	-0.184	0.184	0.176	0.032	0.144	-0.288	0.104	-0.992
0.444	-0.992	-0.096	-0.336	0.328	-0.032	-0.168	0.344	-0.136	-0.184	-0.992
0.446	-0.992	0.16	-0.184	0.272	-0.272	-0.264	0.176	0.088	-0.224	-0.992
0.448	-0.992	0.296	0.024	0.112	-0.304	-0.352	0.024	0.2	-0.224	-0.992
0.45	-0.992	0.272	0.176	-0.112	-0.168	-0.056	-0.176	0.304	-0.104	-0.992
0.452	-0.992	0.128	0.36	-0.288	0.04	0.104	-0.288	0.176	0.104	-0.992
0.454	-0.992	-0.048	0.28	-0.264	0.232	0.2	-0.312	-0.056	0.24	-0.992
0.456	-0.992	-0.256	0.024	-0.056	0.296	0.208	-0.024	-0.232	0.264	-0.992
0.458	-0.992	-0.288	-0.152	0.16	0.232	0.104	0.232	-0.248	0.104	-0.992
0.46	-0.992	-0.184	-0.264	0.24	0.04	-0.072	0.296	-0.192	-0.112	-0.992
0.462	-0.992	0.04	-0.288	0.2	-0.184	-0.248	0.256	0.08	-0.344	-0.992
0.464	-0.992	0.16	-0.104	0.128	-0.392	-0.264	0.064	0.2	-0.208	-0.992
0.466	-0.992	0.36	0.104	-0.056	-0.208	-0.056	-0.08	0.272	-0.064	-0.992
0.468	-0.992	0.176	0.272	-0.264	-0.016	0.128	-0.256	0.232	0.048	-0.992
0.47	-0.992	-0.024	0.328	-0.264	0.192	0.328	-0.264	0.024	0.304	-0.992
0.472	-0.992	-0.232	0.112	-0.128	0.232	0.296	-0.056	-0.112	0.28	-0.992
0.474	-0.992	-0.28	-0.104	0.096	0.28	0.184	0.152	-0.304	0.176	-0.992
0.476	-0.992	-0.256	-0.256	0.256	0.072	-0.064	0.296	-0.208	-0.024	-0.992
0.478	-0.992	-0.048	-0.288	0.24	-0.128	-0.232	0.28	0	-0.184	-0.992
0.48	-0.992	0.184	-0.16	0.152	-0.208	-0.288	0.096	0.104	-0.336	-0.992
0.482	-0.992	0.232	0.08	-0.064	-0.224	-0.184	-0.056	0.296	-0.264	-0.992
0.484	-0.992	0.288	0.176	-0.152	-0.056	0.096	-0.232	0.312	0.008	-0.992
0.486	-0.992	0.024	0.32	-0.36	0.088	0.216	-0.28	0.128	0.152	-0.992
0.488	-0.992	-0.136	0.232	-0.232	0.288	0.232	-0.056	-0.128	0.256	-0.992
0.49	-0.992	-0.264	-0.008	0.12	0.16	0.232	0.096	-0.296	0.216	-0.992
0.492	-0.992	-0.288	-0.192	0.2	0.072	-0.056	0.256	-0.336	0.008	-0.992
