Time	1st	2nd	3rd	4th	5th
0.928	-102.4	4	3.2	2.4	2.4
0.93	-102.4	4	3.2	2.4	2.4
0.932	-102.4	3.2	2.4	3.2	3.2
0.934	-102.4	3.2	3.2	3.2	2.4
0.936	-102.4	2.4	2.4	3.2	3.2
0.938	4	4	3.2	2.4	2.4
0.94	3.2	4	3.2	2.4	2.4
0.942	3.2	4	2.4	3.2	3.2
0.944	3.2	3.2	2.4	3.2	3.2
0.946	3.2	3.2	3.2	2.4	3.2
0.948	4	4	3.2	3.2	3.2
0.95	4	4	2.4	2.4	3.2
0.952	2.4	3.2	3.2	2.4	3.2
0.954	3.2	4	3.2	3.2	3.2
0.956	3.2	3.2	2.4	3.2	4
0.958	4	3.2	3.2	1.6	3.2
0.96	4.8	3.2	3.2	2.4	3.2
0.962	3.2	4	3.2	3.2	4
0.964	3.2	3.2	2.4	2.4	4
0.966	3.2	4	3.2	2.4	3.2
0.968	4	3.2	3.2	3.2	2.4
0.97	3.2	3.2	2.4	2.4	4
0.972	4	3.2	2.4	2.4	3.2
0.974	4.8	3.2	1.6	2.4	3.2
0.976	3.2	3.2	3.2	3.2	3.2
0.978	3.2	4	3.2	3.2	2.4
0.98	3.2	3.2	3.2	3.2	3.2
0.982	4	3.2	2.4	2.4	3.2
0.984	3.2	4	2.4	3.2	3.2
0.986	3.2	3.2	2.4	3.2	2.4
0.988	3.2	3.2	3.2	3.2	2.4
0.99	3.2	3.2	3.2	3.2	3.2
0.992	4	4	3.2	3.2	3.2
0.994	4	4	2.4	3.2	3.2
0.996	3.2	4	3.2	2.4	4
0.998	3.2	3.2	3.2	3.2	3.2
1	4	3.2	3.2	3.2	3.2
1.002	4.8	3.2	3.2	3.2	3.2
1.004	4	3.2	2.4	4	3.2
1.006	3.2	4	2.4	2.4	4
1.008	3.2	4	3.2	3.2	2.4
1.01	3.2	4	3.2	2.4	2.4
1.012	3.2	3.2	2.4	3.2	2.4
1.014	4	4	2.4	2.4	3.2
1.016	3.2	4	3.2	2.4	4
1.018	3.2	3.2	3.2	3.2	3.2
1.02	3.2	4	3.2	2.4	3.2
1.022	4	3.2	4	2.4	2.4
1.024	3.2	3.2	3.2	3.2	2.4
1.026	3.2	4	3.2	2.4	3.2
1.028	4	3.2	3.2	2.4	4
1.03	3.2	3.2	3.2	3.2	2.4
1.032	3.2	3.2	2.4	2.4	2.4
