Time	1st	2nd	3rd	4th	5th
0.968	3.2	2.4	2.4	2.4	3.2
0.97	1.6	3.2	3.2	2.4	2.4
0.972	2.4	2.4	2.4	2.4	2.4
0.974	2.4	2.4	3.2	3.2	3.2
0.976	2.4	2.4	3.2	2.4	3.2
0.978	2.4	1.6	3.2	1.6	3.2
0.98	3.2	3.2	3.2	2.4	3.2
0.982	3.2	2.4	3.2	3.2	2.4
0.984	2.4	2.4	3.2	3.2	3.2
0.986	2.4	3.2	2.4	3.2	3.2
0.988	2.4	3.2	3.2	2.4	3.2
0.99	2.4	1.6	4	1.6	3.2
0.992	2.4	3.2	2.4	3.2	3.2
0.994	2.4	2.4	2.4	3.2	1.6
0.996	1.6	3.2	3.2	3.2	2.4
0.998	3.2	2.4	3.2	2.4	3.2
1	2.4	3.2	3.2	3.2	2.4
1.002	2.4	1.6	3.2	2.4	3.2
1.004	1.6	3.2	2.4	2.4	3.2
1.006	3.2	2.4	2.4	3.2	3.2
1.008	3.2	2.4	3.2	2.4	3.2
1.01	2.4	2.4	3.2	3.2	3.2
1.012	2.4	1.6	3.2	3.2	2.4
1.014	2.4	2.4	2.4	3.2	4
1.016	2.4	2.4	2.4	3.2	2.4
1.018	2.4	3.2	2.4	2.4	3.2
1.02	2.4	2.4	3.2	3.2	2.4
1.022	3.2	3.2	2.4	3.2	3.2
1.024	1.6	3.2	2.4	2.4	3.2
1.026	1.6	2.4	3.2	2.4	2.4
1.028	3.2	2.4	3.2	2.4	2.4
1.03	2.4	2.4	3.2	3.2	2.4
1.032	3.2	3.2	3.2	2.4	3.2
1.034	1.6	2.4	3.2	2.4	3.2
1.036	2.4	1.6	2.4	2.4	3.2
1.038	2.4	2.4	3.2	2.4	2.4
1.04	3.2	3.2	3.2	3.2	2.4
1.042	3.2	3.2	2.4	2.4	3.2
1.044	2.4	3.2	3.2	2.4	2.4
1.046	2.4	2.4	3.2	2.4	3.2
1.048	2.4	2.4	2.4	4	2.4
1.05	2.4	2.4	3.2	3.2	3.2
1.052	1.6	3.2	2.4	2.4	2.4
1.054	3.2	3.2	3.2	2.4	3.2
1.056	2.4	2.4	3.2	3.2	3.2
1.058	3.2	3.2	3.2	3.2	3.2
1.06	2.4	3.2	2.4	3.2	2.4
1.062	2.4	3.2	2.4	3.2	2.4
1.064	2.4	2.4	3.2	2.4	2.4
1.066	3.2	2.4	3.2	3.2	2.4
1.068	3.2	3.2	3.2	3.2	2.4
1.07	2.4	3.2	2.4	3.2	2.4
1.072	2.4	2.4	2.4	2.4	2.4
1.074	3.2	2.4	2.4	1.6	2.4
1.076	3.2	2.4	3.2	2.4	4
1.078	3.2	3.2	3.2	3.2	2.4
1.08	2.4	1.6	2.4	4	2.4
1.082	2.4	3.2	3.2	3.2	2.4
1.084	2.4	3.2	3.2	2.4	3.2
1.086	4	2.4	3.2	3.2	4
1.088	2.4	2.4	2.4	3.2	3.2
