Time	1st	2nd	3rd	4th	5th
1.242	2.4	4	5.6	4	4
1.244	3.2	4.8	4	4	4
1.246	3.2	4	4	4	4
1.248	2.4	4	4	4	4.8
1.25	2.4	4.8	3.2	3.2	4
1.252	3.2	4	4	4	4
1.254	3.2	4	4.8	4.8	3.2
1.256	2.4	4.8	4	4	4
1.258	2.4	4.8	4	4	4
1.26	2.4	4.8	4.8	4	4
1.262	1.6	4	4	4	4
1.264	3.2	4.8	4	4	4
1.266	2.4	4.8	4	4.8	4
1.268	2.4	4.8	4	4	4
1.27	2.4	4	4	4.8	4
1.272	2.4	4.8	4	4	3.2
1.274	3.2	4	4	4.8	4
1.276	3.2	3.2	4	4	4
1.278	2.4	4	4	4	4.8
1.28	2.4	4	4	4	3.2
1.282	2.4	4.8	4	4	4
1.284	2.4	4	4.8	4	4
1.286	2.4	4	4	4	4
1.288	3.2	4.8	4	4	4
1.29	2.4	4	4.8	5.6	4
1.292	2.4	4.8	4	4	4
1.294	2.4	4	4.8	4	3.2
1.296	2.4	4	4	4	4
1.298	3.2	4	4	4.8	4
1.3	2.4	4	4	4	4
1.302	3.2	4	4	4.8	4
1.304	3.2	4	4.8	4.8	3.2
1.306	1.6	4	5.6	4	4
1.308	2.4	4	4	4	4
1.31	2.4	4.8	4	4	4
1.312	2.4	4	4	4	4
1.314	2.4	4	4.8	4	4
1.316	2.4	4	4	4	4
1.318	2.4	4.8	4	4	3.2
1.32	2.4	4	4.8	4.8	4
1.322	3.2	4.8	5.6	4	4
1.324	2.4	4.8	4.8	4	4.8
1.326	2.4	4.8	4.8	4	4
1.328	2.4	4.8	4	4	4
1.33	3.2	4.8	4	4	3.2
1.332	3.2	4	4	4.8	4
1.334	2.4	4	4	4	4
1.336	3.2	4	4	4	4
1.338	2.4	4	4	4	4
1.34	3.2	4	4	4	4
1.342	2.4	4	4.8	4.8	4
1.344	2.4	4.8	4	4	4
1.346	2.4	4	4	4.8	4.8
1.348	2.4	3.2	4	4	4
1.35	3.2	4.8	4	4	3.2
1.352	2.4	4	4	4	4
1.354	3.2	4.8	4.8	4.8	4.8
1.356	2.4	4	4	4	4
1.358	2.4	4	4	4.8	4.8
1.36	3.2	4	4	4	3.2
1.362	3.2	4	4	4.8	4
