Time	1st	2nd	3rd	4th	5th
0.804	4.8	4	4	4	4
0.806	4	4	4.8	4.8	3.2
0.808	4.8	4	4	4	4.8
0.81	4	4	3.2	4	4.8
0.812	4	4.8	4	4	4.8
0.814	4.8	4	4	4	4
0.816	4	4	4	4.8	4
0.818	4.8	4.8	4	4	4
0.82	4	4	4	3.2	4
0.822	4.8	4	4	4	4.8
0.824	5.6	4	4	4	4.8
0.826	4	3.2	4	4	4
0.828	4.8	4	4	4	4
0.83	4.8	4.8	4	4.8	4
0.832	4.8	4	4	4	4.8
0.834	4	4	3.2	4.8	4
0.836	4	4	4.8	3.2	4
0.838	4.8	4	4	4	4.8
0.84	4	4.8	4	4	4
0.842	4	4	4	3.2	4.8
0.844	4.8	4	4	3.2	4.8
0.846	4.8	4.8	3.2	4	4.8
0.848	4	4	4	3.2	4.8
0.85	4	4	3.2	4.8	4
0.852	4	4	4	3.2	4.8
0.854	4.8	4	4	4	4
0.856	4	4.8	4	4.8	4
0.858	4.8	4	4	4	4
0.86	4	4	4	4.8	4.8
0.862	4	4.8	4	4	4.8
0.864	4.8	4.8	4	4	4
0.866	4.8	4	4.8	4	4
0.868	4	4	4	4	4
0.87	4	4	4.8	4.8	4
0.872	4.8	4	4	4	4
0.874	4.8	4	3.2	4	4.8
0.876	4	4	4.8	4.8	4.8
0.878	4	4.8	4	4	4
0.88	4	4	4	4	4
0.882	4	4	4	4	4
0.884	4.8	4	4.8	4	4
0.886	4.8	4	4	4	4.8
0.888	4	4.8	4	4	4
0.89	4.8	4.8	4	4	4
0.892	5.6	4	4	4	4.8
0.894	5.6	4	4	4	4.8
0.896	4	4	4	5.6	4.8
0.898	4	4	4	4	4
0.9	4	3.2	4.8	4	4.8
0.902	4.8	4	4	4	4.8
0.904	4.8	4	4	4	4
0.906	4	4	4.8	4.8	4
0.908	4.8	4.8	4	4	4
0.91	3.2	4	4	4	4
0.912	4.8	4	4	4	4.8
0.914	4.8	4	4	4	4.8
0.916	4.8	4	4	4	4
0.918	5.6	4	4	4	4
0.92	4.8	4	4	4	4.8
0.922	4.8	4.8	4	4	4
0.924	4	4	4	4	4
0.926	4	4	4	4	4.8
0.928	4.8	4.8	4	4	5.6
0.93	4.8	4.8	4	3.2	4.8
0.932	4.8	4	4	4	3.2
0.934	4	4	4	4	4
0.936	4.8	4	3.2	4	4.8
0.938	4.8	4	4	4	4.8
